"News#","Title Content","Matched Words","Score","Polarity"
"1399","BAHIA COCOA FUTURES CLSG","{}","0","Neutral"
"1400","LITTLE INDUSTRY IMPROVEMENT - DATA GENERAL &lt;DGN>","{improvement=1}","1","Positive"
"1401","MINNEAPOLIS HFCS TRADE PUT AT 109 CONTRACTS","{}","0","Neutral"
"1402","DOLLAR ENDS WITH MODEST LOSSES IN NEW YORK","{losses=-1, modest=1}","0","Neutral"
"1403","SENATE EXTENDS DAIRY COMMISSION REPORT","{}","0","Neutral"
"1404","CENTRAL U.S. CARLOT PORK TRADE - USDA - APRIL 7","{}","0","Neutral"
"1405","U.S.-SDR RATE MOVES TO 1.28435","{}","0","Neutral"
"1406","REPUBLICBANK &lt;RPT> DEBT DOWNGRADED BY S/P","{debt=-1}","-1","Negative"
"1407","NACCO INDUSTRIES &lt;NC> TO REPORT 2ND QTR GAIN","{gain=1}","1","Positive"
"1408","NYFE TO MOVE TO N.Y. COTTON EXCHANGE","{}","0","Neutral"
"1409","INTERFACE FLOORING SYSTEMS &lt;IFSIA> IN OFFERING","{}","0","Neutral"
"1410","CASH WHOLESALE PORK PRICES","{}","0","Neutral"
"1411","SENATE EXTENDS DAIRY COMMISSION REPORT","{}","0","Neutral"
"1412","BRAZILIAN SOYBEAN AND PRODUCT MARKET","{}","0","Neutral"
"1413","BUFFTON &lt;BUFF> TO POST INVESTIGATION CHARGE","{}","0","Neutral"
"1414","CASH WHOLESALE BEEF PRICES","{}","0","Neutral"
"1415","YEUTTER BLAMES OVERPRODUCTION FOR TRADE PROBLEMS","{problems=-1}","-1","Negative"
"1416","ASCS TERMINAL MARKET VALUES FOR PIK GRAIN","{}","0","Neutral"
"1417","SUMMER/WINTER TIME CHANGES.","{}","0","Neutral"
"1418","N.Y. RUBBER REPORT","{}","0","Neutral"
"1419","AMERICAN DYNAMICS &lt;AMDC> TO SELL 51 PCT STAKE","{}","0","Neutral"
"1420","ITT &lt;ITT> TO REDEEM THREE PREFERRED ISSUES","{redeem=1, issues=-1}","0","Neutral"
"1421","COMMODITY RESEARCH BUREAU PRICES INDEX              New York,","{}","0","Neutral"
"1422","CONRAIL FILES PETITION AGAINST ERIE &lt;ERIE>","{}","0","Neutral"
"1423","BOXED BEEF CUT-OUT VALUE/MOVEMENT-USDA","{}","0","Neutral"
"1424","REUTER COMMODITY HIGHLIGHTS 2100 GMT APRIL 7","{}","0","Neutral"
"1425","GRAIN SHIPS LOADING AT PORTLAND","{}","0","Neutral"
"1426","ITALY'S ENI TO INVEST IN VENEZUELAN PROJECTS","{}","0","Neutral"
"1427","BRAZILIAN DOMESTIC SOYBEAN AND PRODUCT","{}","0","Neutral"
"1428","DREXEL TELLS U.S. STOCK BUYERS TO LOOK ABROAD","{}","0","Neutral"
"1429","EASTERN KANSAS FEEDLOT CATTLE STEADY - USDA","{steady=1}","1","Positive"
"1430","WESTERN KANSAS FEEDLOT CATTLE STDY/UP 0.50 - USDA","{}","0","Neutral"
"1431","TEXACO CONFIRMS IT FILED PETITION FOR RELIEF FROM BOND PROVISIONS IN TEXAS APPEALS COURT","{relief=1}","1","Positive"
"1432","REPUBLICBANK &lt;RPT> TO RECLASSIFY BRAZIL LOANS","{}","0","Neutral"
"1433","SUPPLIES, MIDEAST TENSION FUEL GAINS IN OIL","{tension=-1, gains=1}","0","Neutral"
"1434","U.S. STOCK INDEX FUTURES PLUMMET IN LATE TRADE","{}","0","Neutral"
"1435","CANADIAN BONDS CLOSE LOWER","{}","0","Neutral"
"1436","FOB U.S. GULF CORN VALUES SLIGHTLY FIRMER","{firmer=1}","1","Positive"
"1437","API SAYS DISTILLATE STOCKS UP 628,000 BBLS, GASOLINE UP 2.29 MLN, CRUDE UP 8.52 MLN","{crude=-1}","-1","Negative"
"1438","SOUTHERN TEXAS GRAIN DIFFERENTIALS ADJUSTED","{}","0","Neutral"
"1439","TEXACO &lt;TX> CONFIRMS TEXAS COURT FILING","{}","0","Neutral"
"1440","U.S. CREDIT MARKETS CLOSE SHARPLY LOWER","{sharply=-1}","-1","Negative"
"1441","DOLLAR ENDS WITH MODEST LOSSES IN NEW YORK","{losses=-1, modest=1}","0","Neutral"
"1442","YEUTTER OPPOSES U.S. RETALIATORY POWER TRANSFER","{retaliatory=-1}","-1","Negative"
"1443","YEUTTER CALLS TEXTILE BILL "PURE PROTECTIONISM"","{pure=1}","1","Positive"
"1444","YEUTTER BLAMES OVERPRODUCTION FOR TRADE PROBLEMS","{problems=-1}","-1","Negative"
"1445","AMOSKEAG BANK &lt;AMKG> TO SEEK REHEARING","{}","0","Neutral"
"1446","EXPORT BUSINESS - GRAINS/OILSEEDS COMPLEX","{complex=-1}","-1","Negative"
"1447","EGYPT SAID TO CANCEL PL480 SOFT WHEAT TENDER","{tender=1, soft=1}","2","Positive"
"1448","DOE RECOMMENDS SPECIAL UNIT TO ENRICH URANIUM","{enrich=1}","1","Positive"
"1449","RED LION INNS L.P. BEGINS OFFERING","{}","0","Neutral"
"1450","JORDAN BOOSTS BIDS IN EXPORT BONUS WHEAT TENDER","{tender=1, bonus=1}","2","Positive"
"1451","MOROCCO TENDERS THURSDAY FOR PL 480 WHEAT","{}","0","Neutral"
"1452","U.S. CREDIT MARKETS CLOSE SHARPLY LOWER","{sharply=-1}","-1","Negative"
"1453","COMMODITIES TODAY IN WASHINGTON FOR APRIL 8","{}","0","Neutral"
"1454","BAKER, VOLCKER MEET WEST GERMAN OFFICIALS","{}","0","Neutral"
"1455","LAC &lt;LAC> BOOSTING EXPLORATION SPENDING","{}","0","Neutral"
"1456","TRILON DECLARES STOCK DIVIDEND","{}","0","Neutral"
"1457","LAC MINERALS BOOSTING EXPLORATION SPENDING","{}","0","Neutral"
"1458","LOGICON INC &lt;LGN> GETS CONTRACT ADD-ONS","{}","0","Neutral"
"1459","API SAYS DISTILLATE, GASOLINE STOCKS UP IN WEEK","{}","0","Neutral"
"1460","REUTER CANADA BUSINESS HIGHLIGHTS","{}","0","Neutral"
"1461","REUTER MONEY NEWS HIGHLIGHTS 2145 GMT APRIL 7","{}","0","Neutral"
"1462","FIRST TORONTO COMPLETES ISSUE","{issue=-1}","-1","Negative"
"1463","ALLEGHENY &lt;AG> PREFERED SHAREHOLDERS FILE SUIT","{prefered=1}","1","Positive"
"1464","CAPITAL CITIES/ABC'S &lt;CCB> ABC TV IN DEAL","{}","0","Neutral"
"1465","TAP AIR PORTUGAL SIGNS CONTRACT FOR AIRBUS","{}","0","Neutral"
"1466","CANADIANS URGE EXEMPTION FROM U.S. TRADE BILL","{}","0","Neutral"
"1467","INTERFACE &lt;IFSIA> BEGINS OFFERING","{}","0","Neutral"
"1468","CHEVRON &lt;CHV> LAUNCHES PLATFORM OFF CALIFORNIA","{}","0","Neutral"
"1469","MARITRANS L.P. BEGINS OFFERING","{}","0","Neutral"
"1470","AMERICAN AGRONOMICS CORP &lt;AGR> 2ND QTR FEB 28","{}","0","Neutral"
"1471","NASA PICKS BOEING &lt;BA> FOR SYSTEM CONTRACT","{}","0","Neutral"
"1472","JAPAN SEEKS TO STRENGTHEN PARIS ACCORD ON CURRENCIES, JAPANESE OFFICIALS SAY","{}","0","Neutral"
"1473","CURRENCY TARGET ZONES WILL NOT BE DISCUSSED AT G-7 MEETING, JAPANESE OFFICIALS SAY","{}","0","Neutral"
"1474","REUTER BUSINESS NEWS HIGHLIGHTS, APRIL 7","{}","0","Neutral"
"1475","TEXAS MAY CONSIDER INCOME TAX TO SOLVE BUDGET WOES","{}","0","Neutral"
"1476","GYNEX &lt;GYNXU>, SEARLE END MARKETING PACT","{}","0","Neutral"
"1477","HELIG-MEYERS CO &lt;HMY> INCREASES DIVIDEND","{}","0","Neutral"
"1478","HELIG-MEYERS CO &lt;HMY> YEAR FEB 28","{}","0","Neutral"
"1479","NANOMETRICS INC &lt;NANO> REDUCES WORKFORCE","{}","0","Neutral"
"1480","SENATE REPORT - REAGAN PLANS EARLY SDI DEPLOYMENT","{}","0","Neutral"
"1481","KELLY OIL AND GAS PARTNERS &lt;KLY> YEAR DEC 31","{}","0","Neutral"
"1482","TRANS-CANADA RESOURCES WINS FILING EXTENSION","{wins=1}","1","Positive"
"1483","JAPAN SEEKS TO STRENGTHEN PARIS CURRENCY ACCORD","{}","0","Neutral"
"1484","MOODY'S SAYS LOWER RATINGS SHOW 1987 DOWNTREND","{moody=-1}","-1","Negative"
"1485","COMSAT &lt;CQ> CHANGES NAME OF HI-NET UNIT","{}","0","Neutral"
"1486","AMERITRUST &lt;AMTR> INTRODUCES IRA FUND","{}","0","Neutral"
"1487","TCW CONVERTIBLE SECURITIES &lt;CVT> SETS DIVIDEND","{}","0","Neutral"
"1488","AUSTRALIAN DOLLAR OPENS EASIER","{easier=1}","1","Positive"
"1489","HOUSE COMMITTEE SLASHES "STAR WARS" FUNDING","{}","0","Neutral"
"1490","RUDING SAYS BANKS, DEBTORS SHOULD TAKE LEAD","{lead=1}","1","Positive"
"1491","CURRENCY FUTURES TO KEY OFF G-5, G-7 MEETINGS","{}","0","Neutral"
"1492","TEXACO GETS TEMPORARY RESTRAINING ORDER FROM TEXAS COURT AGAINST PENNZOIL","{}","0","Neutral"
"1493","TEXACO &lt;TX> GETS TEMPORARY RESTRAINING ORDER","{}","0","Neutral"
"1494","POEHL WARNS AGAINST FURTHER DOLLAR FALL","{fall=-1}","-1","Negative"
"1495","N.Z. UNEMPLOYMENT RATE 3.9 PCT IN DECEMBER QUARTER","{}","0","Neutral"
"1496","DOLLAR OPENS EASIER IN TOKYO","{easier=1}","1","Positive"
"1497","N.ZEALAND RESERVE BANK GIVES BOND TENDER DETAILS","{tender=1}","1","Positive"
"1498","Bank of Japan buys dollars shortly after opening at around 145.30 yen -- dealers","{}","0","Neutral"
"1499","BANK OF JAPAN INTERVENES SOON AFTER TOKYO OPENING","{}","0","Neutral"
"1500","U.S. DOLLAR OPENS LOWER IN HONG KONG","{}","0","Neutral"
"1501","JAPAN RUBBER STOCKS FALL IN MARCH","{fall=-1}","-1","Negative"
"1502","SOUTH KOREAN WON FIXED AT 25-MONTH HIGH","{won=1}","1","Positive"
"1503","TOKYO GOLD FUTURES OPEN SLIGHTLY FIRMER","{gold=1, firmer=1}","2","Positive"
"1504","HONG KONG TERM MONEY 1000 - APR 8","{}","0","Neutral"
"1505","GOLD OPENS FIRMER IN HONG KONG","{gold=1, firmer=1}","2","Positive"
"1506","SYDNEY FINANCIAL FUTURES OPEN MIXED","{}","0","Neutral"
"1507","U.S. INTEREST RATE FUTURES OPEN SLIGHTLY LOWER","{}","0","Neutral"
"1508","SIMEX CURRENCY FUTURES EASE IN EARLY TRADING","{ease=1}","1","Positive"
"1509","NIPPON MINING LOWERS COPPER PRICE","{}","0","Neutral"
"1510","REUTER WORLD NEWS HIGHLIGHTS 0300 GMT - APRIL 8","{}","0","Neutral"
"1511","ASIAN DOLLAR DEPOSITS OPEN QUIETLY MIXED","{}","0","Neutral"
"1512","YEN BOND FUTURES HIT RECORD HIGH IN EARLY TRADE","{}","0","Neutral"
"1513","H.K. OFFICIAL, STOCK EXCHANGE BAR JARDINE ISSUE","{issue=-1}","-1","Negative"
"1514","AUSTRALIAN UNIONS LAUNCH NEW SOUTH WALES STRIKES","{}","0","Neutral"
"1515","JAPAN'S LDP URGES MORE IMPORTS OF 12 FARM ITEMS","{}","0","Neutral"
"1516","JAPANESE OFFICIAL TAKES DATA TO MICROCHIP TALKS","{}","0","Neutral"
"1517","SHARP CORP &lt;SHRP.T> TO SET UP PLANT IN THAILAND","{sharp=1}","1","Positive"
"1518","YUGOSLAV WORKERS MAY BE ANGERED BY LOST SUBSIDIES","{lost=-1}","-1","Negative"
"1519","FRENCH GOVERNMENT WINS CONFIDENCE VOTE","{wins=1, confidence=1}","2","Positive"
"1520","ASIAN EXPORTERS FEAR DAMAGE FROM U.S.-JAPAN RIFT","{rift=-1, damage=-1, fear=-1}","-3","Negative"
"1521","UAL &lt;UAL.N> PILOTS PROPOSE WAGE CUT TO FUND BUYOUT","{}","0","Neutral"
"1522","CHINA DAILY SAYS VERMIN EAT 7-12 PCT GRAIN STOCKS","{}","0","Neutral"
"1523","JAPAN TO REVISE LONG-TERM ENERGY DEMAND DOWNWARDS","{}","0","Neutral"
"1524","NISSAN MAY SUPPLY PARTS TO MEXICAN FORD, CHRYSLER","{}","0","Neutral"
"1525","NEW ZEALAND RAISES FOREIGN INVESTMENT THRESHOLD","{}","0","Neutral"
"1526","THAI TRADE DEFICIT WIDENS IN FIRST QUARTER","{}","0","Neutral"
"1527","INDONESIA SEES CPO PRICE RISING SHARPLY","{sharply=-1}","-1","Negative"
"1528","JAPANESE CONSORTIUM WINS NEW YORK SUBWAY CAR ORDER","{wins=1}","1","Positive"
"1529","Japan four-year note auction average yield record low 3.714 pct, stop 3.743 -official","{}","0","Neutral"
"1530","Tokyo stock market index rises 128.34 to record close of 22,912.99","{}","0","Neutral"
"1531","U.S. HOUSE COMMITTEE PROPOSES DEFENCE CUTS","{}","0","Neutral"
"1532","NEC SUES SEIKO EPSON OVER COPYRIGHT INFRINGEMENT","{sues=-1, infringement=-1}","-2","Negative"
"1533","AUSTRALIAN FOREIGN SHIP BAN ENDS BUT NSW PORTS HIT","{}","0","Neutral"
"1534","INDONESIAN COMMODITY EXCHANGE MAY EXPAND","{}","0","Neutral"
"1535","SRI LANKA GETS USDA APPROVAL FOR WHEAT PRICE","{approval=1}","1","Positive"
"1536","WESTERN MINING TO OPEN NEW GOLD MINE IN AUSTRALIA","{gold=1}","1","Positive"
"1537","SUMITOMO BANK AIMS AT QUICK RECOVERY FROM MERGER","{recovery=1}","1","Positive"
"1538","SUBROTO SAYS INDONESIA SUPPORTS TIN PACT EXTENSION","{supports=1}","1","Positive"
"1539","SOUTH AFRICA MINES BODY SEES MAY DAY WORK STOPPAGE","{work=1}","1","Positive"
"1540","FINAL TERMS SET ON ATARI CORP CONVERTIBLE EUROBOND","{}","0","Neutral"
"1541","BANGLADESH LIKELY TO SET HIGHER DEVELOPMENT PLAN","{}","0","Neutral"
"1542","Bundesbank allocates 6.1 billion marks in 28-day repurchase pact at 3.80 pct","{}","0","Neutral"
"1543","BUNDESBANK ALLOCATES 6.1 BILLION MARKS IN TENDER","{tender=1}","1","Positive"
"1544","U.N. OFFERS GRANT FOR STUDY ON BANGLADESH BRIDGE","{}","0","Neutral"
"1545","EIB 300 MLN GUILDER BULLET BOND PRICED AT PAR","{}","0","Neutral"
"1546","BOND CORP STILL CONSIDERING ATLAS MINING BAIL-OUT","{}","0","Neutral"
"1547","ECONOMIC SPOTLIGHT - EXCESS MONEY HURTS THAI BANKS","{hurts=-1}","-1","Negative"
"1548","CHINA INDUSTRIAL OUTPUT RISES IN FIRST QUARTER","{}","0","Neutral"
"1549","SAITAMA BANK ISSUES 100 MLN DLR CONVERTIBLE BOND","{issues=-1}","-1","Negative"
"1550","WESTPAC BANKING ISSUES 50 MLN AUSTRALIAN DLR BOND","{issues=-1}","-1","Negative"
"1551","JAPANESE AUTOMAKERS TURN TO FOUR-WHEEL STEERING","{}","0","Neutral"
"1552","JAPAN MINISTRY SAYS OPEN FARM TRADE WOULD HIT U.S.","{}","0","Neutral"
"1553","AMATIL PROPOSES TWO-FOR-FIVE BONUS SHARE ISSUE","{issue=-1, bonus=1}","0","Neutral"
"1554","BOWATER 1986 PRETAX PROFITS RISE 15.6 MLN STG","{}","0","Neutral"
"1555","U.K. MONEY MARKET DEFICIT FORECAST AT 250 MLN STG","{}","0","Neutral"
"1556","SOUTH KOREA MOVES TO SLOW GROWTH OF TRADE SURPLUS","{slow=-1}","-1","Negative"
"1557","FINNS AND CANADIANS TO STUDY MTBE PRODUCTION PLANT","{}","0","Neutral"
"1558","GERMAN ENGINEERING WAGE-ROUND TALKS BREAK DOWN","{break=-1}","-1","Negative"
"1559","CRA SOLD FORREST GOLD FOR 76 MLN DLRS - WHIM CREEK","{gold=1}","1","Positive"
"1560","MALAYSIA SETS 100 MLN SWISS FRANC NOTES ISSUE","{issue=-1}","-1","Negative"
"1561","GERMAN INDUSTRIAL EMPLOYMENT SEEN STAGNATING","{}","0","Neutral"
"1562","FEDERAL REALTY ISSUES 75 MLN DLR CONVERTIBLE BOND","{issues=-1}","-1","Negative"
"1563","SEOUL STOCK MARKET CONSOLIDATES ON STATE MEASURES","{}","0","Neutral"
"1564","MALAYSIA SHELVES HUGE HYDROELECTRIC PROJECT","{}","0","Neutral"
"1565","QUEBEC ISSUES 30 BILLION YEN EUROBOND","{issues=-1}","-1","Negative"
"1566","BOWATER INDUSTRIES PROFIT EXCEED EXPECTATIONS","{exceed=1}","1","Positive"
"1567","CITIBANK NORWAY UNIT LOSES SIX MLN CROWNS IN 1986","{loses=-1}","-1","Negative"
"1568","JAPANESE ECONOMIC PACKAGE SEEN AS MAJOR CHANGE","{}","0","Neutral"
"1569","VIEILLE MONTAGNE SAYS 1986 CONDITIONS UNFAVOURABLE","{}","0","Neutral"
"1570","VIEILLE MONTAGNE REPORTS LOSS, DIVIDEND NIL","{loss=-1}","-1","Negative"
"1571","EC MAINLY FOR TIN EXTENSION, NO U.K. STAND TAKEN","{}","0","Neutral"
"1572","IAE CALLS OFF SUPERFAN ENGINE PROJECT","{}","0","Neutral"
"1573","JAPAN, BRITAIN TO EXCHANGE SECURITIES MARKET INFO","{}","0","Neutral"
"1574","SOUTH KOREA STUDIES RESTRUCTURING FINANCIAL SECTOR","{restructuring=1}","1","Positive"
"1575","JAPAN GIVEN LITTLE HOPE OF AVOIDING U.S. SANCTIONS","{}","0","Neutral"
"1576","THAI ZINC EXPORTS FALL IN MARCH","{fall=-1}","-1","Negative"
"1577","DUTCH PROPOSE STRICT INSIDER TRADING LAW","{strict=-1}","-1","Negative"
"1578","DANSK NATURGAS ISSUES 10 BILLION YEN EUROBOND","{issues=-1}","-1","Negative"
"1579","EC SUGAR TENDER HARD TO PREDICT - LONDON TRADE","{tender=1, hard=-1}","0","Neutral"
"1580","NORTH YEMEN CALLS SUGAR BUYING TENDER - TRADE","{tender=1}","1","Positive"
"1581","JAPAN TO HOLD FORMAL FINANCIAL TALKS WITH FRANCE","{}","0","Neutral"
"1582","ANHEUSER-BUSCH JOINS BID FOR SAN MIGUEL","{}","0","Neutral"
"1583","CHINA CONSTRUCTION BANK MANDATES 150 MLN DLR LOAN","{}","0","Neutral"
"1584","ECONOMIC SPOTLIGHT - AUSTRALIAN MARKETS BOOMING","{booming=1}","1","Positive"
"1585","ECONOMIC SPOTLIGHT - KUWAITI ECONOMY","{}","0","Neutral"
"1586","MALAYSIA MAY NOT MEET 1987 OIL PALM TARGET","{}","0","Neutral"
"1587","ELDERS PLANS TO FLOAT OFF COURAGE PUBS","{courage=1}","1","Positive"
"1588","FREEPORT TO START SULPHUR MINE IN PHILIPPINES","{}","0","Neutral"
"1589","BANK OF JAPAN HAS NO COMMENT ON YEN BOND REPORT","{}","0","Neutral"
"1590","MAFINA ISSUES 200 MLN SFR BOND WITH WARRANTS","{issues=-1}","-1","Negative"
"1591","HOKURIKU ELECTRIC ISSUES 35 MLN DLR WARRANT BOND","{issues=-1}","-1","Negative"
"1592","SAITAMA BANK ISSUES 100 MLN SFR CONVERTIBLE","{issues=-1}","-1","Negative"
"1593","JARDINE MATHESON SAID IT SETS TWO-FOR-FIVE BONUS ISSUE REPLACING "B" SHARES","{issue=-1, bonus=1}","0","Neutral"
"1594","MONIER SAYS BRITAIN'S REDLAND MAY BID FOR IT","{}","0","Neutral"
"1595","FEDERAL REALTY ISSUES 75 MLN DLR CONVERTIBLE BOND","{issues=-1}","-1","Negative"
"1596","QUEBEC ISSUES 30 BILLION YEN EUROBOND","{issues=-1}","-1","Negative"
"1597","ISUZU PLANS NO INTERIM DIVIDEND","{}","0","Neutral"
"1598","JAPANESE OFFICIAL TAKES DATA TO MICROCHIP TALKS","{}","0","Neutral"
"1599","FRENCH GOVERNMENT WINS CONFIDENCE VOTE","{wins=1, confidence=1}","2","Positive"
"1600","NORWAY TO TIGHTEN RULES FOR REGISTERING LOANS","{}","0","Neutral"
"1601","BELL GROUP CONFIRMS STANDARD CHARTERED STAKE","{}","0","Neutral"
"1602","S. AFRICA MINES BODY SEES MAY DAY WORK STOPPAGE","{work=1}","1","Positive"
"1603","NIPPON STEEL DENIES CHINA SEEKING JAPANESE PLANTS","{denies=-1}","-1","Negative"
"1604","FRENCH FEBRUARY CAR OUTPUT UP 27.2 PCT","{}","0","Neutral"
"1605","JARDINE MATHESON REPLACES "B" SHARE BY BONUS ISSUE","{issue=-1, bonus=1}","0","Neutral"
"1606","JAPAN GIVEN LITTLE HOPE OF AVOIDING U.S. SANCTIONS","{}","0","Neutral"
"1607","BANK OF JAPAN INTERVENES SOON AFTER TOKYO OPENING","{}","0","Neutral"
"1608","MOSCOW INDIGNANT AT REAGAN STATEMENT","{indignant=-1}","-1","Negative"
"1609","BATTLES FLARE NEAR SOUTHERN BEIRUT CAMPS","{flare=-1}","-1","Negative"
"1610","SOUTH AFRICAN OUTLOOK SEEN BRIGHTER, LIBERTY LIFE","{brighter=1, liberty=1}","2","Positive"
"1611","MALAYSIAN FUND TO BE LAUNCHED IN U.S. IN MAY","{}","0","Neutral"
"1612","INDONESIAN INFLATION RATE 8.8 PCT IN 1986/87","{}","0","Neutral"
"1613","U.K. MONEY MARKET GIVEN 53 MLN STG ASSISTANCE","{}","0","Neutral"
"1614","COUPON CUT ON KEIHANSHIN REAL ESTATE WARRANT BOND","{}","0","Neutral"
"1615","SAN MIGUEL DEAL HIT BY MORE LAWSUITS","{}","0","Neutral"
"1616","RAIN BOOSTS CENTRAL QUEENSLAND SUGAR CANE CROP","{}","0","Neutral"
"1617","FRENCH TRADERS FORECAST EC SUGAR TENDER","{tender=1}","1","Positive"
"1618","PHILADELPHIA SEES CURRENCY OPTIONS TRADE IN ASIA","{}","0","Neutral"
"1619","THYSSEN UNIT TO COOPERATE WITH CANADIAN FIRM","{}","0","Neutral"
"1620","ITALY'S LA FONDIARIA TO REPORT HIGHER 1986 PROFITS","{}","0","Neutral"
"1621","NATIONAL BANK MORTGAGE ISSUES CANADIAN DLR BOND","{issues=-1}","-1","Negative"
"1622","NICKEL PRICES UNLIKELY TO RISE MUCH - SHEARSON","{unlikely=-1}","-1","Negative"
"1623","HONG KONG PROVIDES NEW GUARANTEE FOR MTRC DEBTS","{debts=-1, guarantee=1}","0","Neutral"
"1624","HIGHER 1986 PROFIT FOR DUTCH CHEMICAL FIRM DSM","{}","0","Neutral"
"1625","POEHL WARNS AGAINST FURTHER DOLLAR FALL","{fall=-1}","-1","Negative"
"1626","CINCINNATI BELL &lt;CSN> STARTS AUXTON &lt;AUXT> BID","{}","0","Neutral"
"1627","CALIFORNIA BIOTECH &lt;CBIO> SEES 1ST QTR LOSS","{loss=-1}","-1","Negative"
"1628","PALL CORP &lt;PLL> SETS QUARTERLY DIVIDEND","{}","0","Neutral"
"1629","JAPAN DIVISION OF LABOUR WITH ASIA URGED","{}","0","Neutral"
"1630","BOTSWANA APPEALS FOR DROUGHT AID","{drought=-1}","-1","Negative"
"1631","U.K. GOVT TO INJECT 283 MLN STG INTO ROLLS ROYCE","{}","0","Neutral"
"1632","CALIFORNIA MOVES AGAINST KMG MAIN HURDMAN","{}","0","Neutral"
"1633","IRAN MOUNTS FRESH ATTACKS ON IRAQ NEAR BASRA","{attacks=-1, fresh=1}","0","Neutral"
"1634","OECD URGES GERMANY TO STEP UP AID","{}","0","Neutral"
"1635","UNILEVER SEEKS BUYER FOR STAUFFER CHEMICAL","{}","0","Neutral"
"1636","ASEAN SHOWS MIXED PERFORMANCE IN 1986","{}","0","Neutral"
"1637","CONRAC CORP SAID IT HAS ENTERED TALKS ON ITS ACQUISITION WITH SEVERAL PARTIES","{}","0","Neutral"
"1638","BRITAIN, JAPAN CLASH OVER STOCK MARKET ACCESS","{clash=-1}","-1","Negative"
"1639","CANADIAN AIRLINES TO PURCHASE SIX BOEING 767 AIRCRAFT","{}","0","Neutral"
"1640","ALLIED SIGNAL &lt;ALD> FIBERS UNIT SETS RESEARCH","{}","0","Neutral"
"1641","VARIAN &lt;VAR> GETS &lt;TOSHIBA CORP> CONTRACT","{}","0","Neutral"
"1642","&lt;ASIX SYSTEMS> GETS MORE FINANCING","{}","0","Neutral"
"1643","CONRAC &lt;CAX> IN MERGER TALKS WITH SEVERAL","{}","0","Neutral"
"1644","TOP FRENCH BANKER SEES CHINA FOREIGN DEBT VERY LOW","{top=1, debt=-1}","0","Neutral"
"1645","JAPAN'S LDP URGES MORE IMPORTS OF 12 FARM ITEMS","{}","0","Neutral"
"1646","AUSTRALIAN UNIONS LAUNCH NEW SOUTH WALES STRIKES","{}","0","Neutral"
"1647","TANZANIA RAISES PRICES TO KEEP BUDGET DEFICIT DOWN","{}","0","Neutral"
"1648","COMPUTER RESEARCH INC &lt;CORE> 2ND QTR FEB 28 NET","{}","0","Neutral"
"1649","NMR CENTERS &lt;NMRC> STARTS BUILDING IMAGE CENTER","{}","0","Neutral"
"1650","NO SPECIAL CHECKS AT GERMAN BANKS BECAUSE OF VW","{}","0","Neutral"
"1651","AUSTRALIAN FOREIGN SHIP BAN ENDS","{}","0","Neutral"
"1652","RUBBERMAID INC 1ST QTR SHR 28 CTS VS 22 CTS","{}","0","Neutral"
"1653","INDEPENDENT CHAIRMAN FOR DUTCH CARGO DISPUTE","{dispute=-1}","-1","Negative"
"1654","ELECTRO RENT CORP &lt;ELRC> 3RD QTR FEB 28 NET","{}","0","Neutral"
"1655","BOEING &lt;BA> UNIT CHOOSES UNDUCTED FAN ENGINE","{}","0","Neutral"
"1656","RUBBERMAID INC &lt;RBD> 1ST QTR NET","{}","0","Neutral"
"1657","WTC INTERNATIONAL INC &lt;WAF> 4TH QTR FEB 28 NET","{}","0","Neutral"
"1658","U.K. MONEY MARKET GIVEN FURTHER 166 MLN STG HELP","{}","0","Neutral"
"1659","MEAD CORP 1ST QTR OPER SHR 1.09 DLRS VS 67 CTS","{}","0","Neutral"
"1660","CANADIAN AIRLINES TO PURCHASE SIX BOEING&lt;BA>JETS","{}","0","Neutral"
"1661","RUBBERMAID &lt;RBD> SEES CONTINUED IMPROVEMENT","{improvement=1}","1","Positive"
"1662","CAYUGA SAVINGS BANK &lt;CAYB> 1ST QTR NET","{savings=1}","1","Positive"
"1663","JOHNSTOWN SAVINGS BANK FSB &lt;JSBK> 1ST QTR NET","{savings=1}","1","Positive"
"1664","HOME SAVINGS AND LOAN ASSOCIATION INC &lt;HSLD>","{savings=1}","1","Positive"
"1665","GEODYNAMICS CORP &lt;GDYN> 3RD QTR FEB 27 NET","{}","0","Neutral"
"1666","&lt;NORTH STAR URANIUM INC> CHANGES NAME","{}","0","Neutral"
"1667","GREAT LAKES CHEMICAL &lt;GLK> TO BUILD NEW PLANT","{great=1}","1","Positive"
"1668","SWEDISH UNEMPLOYMENT STEADY IN MARCH","{steady=1}","1","Positive"
"1669","COMPAQ &lt;CPQ> EXPECTS HIGHER FIRST QUARTER NET","{}","0","Neutral"
"1670","CHRISTIAN DEMOCRAT MINISTERS RESIGN","{}","0","Neutral"
"1671","M/A-COM &lt;MAI> ENDS CHIEF OPERATING OFFICER POST","{}","0","Neutral"
"1672","I.U. INTERNATIONAL &lt;IU> TO SELL INSURANCE UNITS","{}","0","Neutral"
"1673","COLOROCS &lt;CLRX> EXTENDS WARRANT EXERCISE PERIOD","{}","0","Neutral"
"1674","MASON BEST FORMS ENERGY HOLDING COMPANY","{best=1}","1","Positive"
"1675","CXR TELCOM CORP &lt;CXRL> 3RD QTR MARCH 31 NET","{}","0","Neutral"
"1676","PROXMIRE OUTLINES INSIDER TRADING LEGISLATION","{}","0","Neutral"
